,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,학번,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,성별_1,성별_2,입학과정_군위탁생,입학과정_외국인,입학과정_정원내신입학,입학과정_정원외-계약학과,입학과정_편입학박사(3학기),입학과정_학연산협동과정,학적_졸업,학부출신_자교,학부출신_타교,대학원출신_자교,대학원출신_타교,대학원출신_nan,졸업에걸린기간
369,369,369,4115,AAGM2jBmhYfNwpoAABxMJLbH,컴퓨터학과,소프트웨어전공,AAHW/nJYEE7Q/Lg+jCWZCS2V,BGD,박사과정,2018,2R,19790501,2020,1R,4.38,4,97,,46805000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,7
370,370,370,4117,AAF98lvEQ3TTydoweDCXWyKr,전기전자공학과,신호 및 멀티미디어전공,AAFptwmanjlLzXaPDP6w+HhG,KOR,박사과정,2017,1R,19800815,2020,1R,4.33,4,49.2,48.3,22000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,10
371,371,371,4128,AAHxUQDlKxxUrAHOuWj17Dz5,비교문학비교문화협동과정,비교문학비교문화이론,AAGLaeSTsCw4zS02lNT3dm4I,KOR,박사과정,2017,1R,19890422,2020,1R,4.38,4,50,49,22600000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
372,372,372,4164,AAFY5npYV6vml7wTuoTexnec,바이오융합공학과,바이오융합공학전공,AAGMPNK/yV9wphminTE1HPug,KOR,박사과정,2017,2R,19860704,2020,1R,4.2,4,43,44,119250000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,9
373,373,373,4165,AAHuWcGY8QIqVwkHeqxPJVha,바이오융합공학과,바이오융합공학전공,AAGMPNK/yV9wphminTE1HPug,KOR,박사과정,2017,2R,19830420,2020,1R,3.96,4,46,47,115810000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,9
374,374,374,4166,AAH185KdxFWpvjy4sJYFQ2zH,바이오융합공학과,바이오융합공학전공,AAEzq7uArDNPbmNQXuBHS1dr,KOR,박사과정,2017,2R,19690929,2020,1R,4.3,4,41,40,102176435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,9
375,375,375,4171,AAHDX/NsYQqD8lqTljOnKnEi,바이오시스템공학과,의생명시스템전공,AAG1S7s5O9eQsqqkXSfbs3bT,KOR,박사과정,2017,2R,19740227,2020,1R,4.42,4,47,46,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,9
376,376,376,4196,AAGMSnXupWU/DiRRRGsSbFy5,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,KOR,박사과정,2019,2R,19701121,2020,1R,4.46,4,38,57.7,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,5
377,377,377,4242,AAFNfTcwEvEExH2cdirZ1b1O,언론학과,언론학전공,AAHwrdUcMDkb/bundtP08/2H,KOR,박사과정,2017,2R,19680514,2020,1R,4.27,4,43,47,1320000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,9
378,378,378,4247,AAG/GUnkXy7xRJ0GV7auCDJn,보건학협동과정,보건정책및병원관리전공,AAFiFf5hxLTXSf8WauWM+tMa,KOR,박사과정,2019,2R,19840805,2020,1R,4.17,4,45.33,46.67,4812500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,5
379,379,379,4281,AAF3FB1munfd7ZfEhlp9IMwf,신소재공학과,신소재공학전공,AAGng2Xk5q/nlflQ02KiFiAY,KOR,박사과정,2019,2R,19880619,2021,1R,3.92,5,59,40,35680000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,8
380,380,380,4295,AAHl6SmzP611T/5y9lJ2MMpf,국어국문학과,국어학전공,AAHYvfgFUDoHHKEIqer2mYQR,KOR,박사과정,2017,1R,19891217,2021,1R,4.38,4,45.8,47,51049377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,12
381,381,381,4296,AAFc/a3SFH28NJ/8w6/NMQ8/,국어국문학과,고전문학전공,AAHSE501xT5Ju02YrE6lr+xO,KOR,박사과정,2017,1R,19870505,2021,1R,4.46,4,45,46.3,14400000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,12
382,382,382,4300,AAHrWwwGI+7yZKtsdXodjf0i,심리학과,임상 및 상담심리학전공,AAHuy9NElO+q8TW82Fn/fma7,KOR,박사과정,2019,1R,19840328,2021,1R,4.21,4,40,55.2,13500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,8
383,383,383,4307,AAEdFH9Stv4RZ1BoUdDsOexD,환경생태공학과,환경계획및조경학전공,AAGOspWKpjwv00sPBrh+ZRe+,CHN,박사과정,2018,2R,19881117,2021,1R,4.13,4,96,,134962255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,9
384,384,384,4313,AAH59cSITySsX+9n92v/y/qc,통계학과,응용통계학전공,AAGCbBb+i4VGljagiYgMsEFF,KOR,박사과정,2019,1R,19840228,2021,1R,4,4,41,40,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,8
385,385,385,4316,AAGXclvsixOHCbn7YL4gCU/A,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,KOR,박사과정,2021,1R,19880202,2021,1R,4.35,4,48.44,42,13016000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4
386,386,386,4317,AAF6H/BXEJDuAN7cJypBmlNO,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,KOR,박사과정,2019,1R,19871003,2021,1R,3.59,5,55.67,36.33,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,9
387,387,387,4335,AAHj9pd3QhWSecuYZxlGtMRp,국어국문학과,한문학전공,AAGwxjkOKTRiVepBGi3rjrP/,KOR,박사과정,2018,2R,19880425,2021,1R,4.34,4,47,45,18000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,9
388,388,388,4337,AAGNfoVNZByqKBsV7D9sVOFv,교육학과,상담,AAHyB+Q/8ITZe6bVxE5awfzx,KOR,박사과정,2018,2R,19870920,2021,1R,3.83,4,44.17,40,30300000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,9
389,389,389,4342,AAEdnB7Nb4IR6k9D/yeKd9rb,생명공학과,시스템식품생명공학전공,AAHECUxqFpXUf9CGdHkhqPtY,KOR,박사과정,2019,1R,19890218,2021,1R,4.31,4,49.03,48,96310661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,8
390,390,390,4346,AAFgn3qyHUht8xTeDGGHBXmh,마이크로/나노시스템협동과정,마이크로/나노시스템협동과정전공,AAFj8wKRZTXkoQ3FcBubZYe+,KOR,박사과정,2018,1R,19850217,2021,1R,4.21,4,44,46,86932816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,10
391,391,391,4350,AAGsLj9685ZylgizK1o4fbAS,언론학과,언론학전공,AAGcmR6EnibxscgEXEuQsojn,KOR,박사과정,2019,1R,19840928,2021,1R,3.88,6,38,46,9360000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
392,392,392,4361,AAFrATaA/NJMemEzse6xb2H/,의생명융합과학과,임상병리학전공,AAH1h5KOstPwZ0AZ+biDp4Gz,KOR,박사과정,2017,1R,19870416,2021,1R,4.42,4,47,47,11575000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,12
393,393,393,4376,AAGNJGGkMaeiiUl+bB9JVNf5,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,KOR,박사과정,2017,1R,19870920,2021,1R,3.96,4,50,50,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,12
394,394,394,4379,AAF06nSX+4c/gdmx3sUHr/Fb,경영학과,LSOM전공,AAEmDg92jBLtR9R6T5Dyt4SV,CHN,박사과정,2017,2R,19871018,2021,1R,4.04,4,93.22,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,11
395,395,395,4391,AAE5Rfa8i6lPvbfZ19o1vz/F,생명공학과,시스템식품생명공학전공,AAGI3mO4lvJLcU0bQdtgmrTe,KOR,박사과정,2019,1R,19730731,2021,1R,4.24,4,40.7,49,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,8
396,396,396,4400,AAFoo9flssm5F0oBtOVZWnFl,의학과,치과학전공,AAFv3KlN8abBOBJzVDS16gDV,KOR,박사과정,2017,1R,19671019,2021,1R,4.29,4,40,45.67,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,12
397,397,397,4404,AAEA2Hdumz2fRYdIEbgp+qJN,중일어문학과,일본문학·문화전공,AAFjbK1cPIRsfjtFVHiPphd6,KOR,박사과정,2018,2R,19890101,2021,1R,4.42,4,50,50,28745162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,9
398,398,398,4406,AAHuaKlZHypKODIpDhBvCxfe,수학과,응용수학전공,AAGbMxWo/7M3dKBe/o3hXGCG,KOR,박사과정,2021,1R,19910227,2021,1R,4.25,4,45,48,47600000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,4
399,399,399,4411,AAGQ0Z/RReH/ZKYF17ObTXhC,과학기술학협동과정,과학관리학전공,AAFmghpMMALGcGkvPkDednPJ,KOR,박사과정,2020,1R,19850710,2021,1R,4.21,4,45.5,46,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,6
400,400,400,4415,AAFvIr1wMz17k/NccmxQ3Zz9,화공생명공학과,화공생명공학전공,AAGG7IhUZDZBJWEpoDSv+a2p,KOR,박사과정,2019,1R,19820627,2021,1R,4.03,4,56.67,37,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,8
401,401,401,4416,AAGgi2TYKG3kc3EjkEXBFhCs,화공생명공학과,화공생명공학전공,AAE/vvg7RqvrU/xhKeyCSz8z,KOR,박사과정,2019,1R,19870714,2021,1R,4.4,4,59.67,38.33,71296874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,8
402,402,402,4417,AAEm2vTx/dx6ENIzWhz9AEOW,문화유산학협동과정,,AAH8SqJhywQt1LlIybgkGiVL,KOR,박사과정,2017,1R,19801113,2021,1R,4.38,4,46,44,7700000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,12
403,403,403,4428,AAGI9feKSJkTwPpL1BBTlZnp,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,KOR,박사과정,2018,2R,19870718,2021,1R,4,4,48,47,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,9
404,404,404,4433,AAHdfLWz/3Rob4aBgYUomc29,국어국문학과,고전문학전공,AAEqhKHlY3Zx6kIkhNVGJhuT,KOR,박사과정,2019,2R,19860213,2021,1R,4.34,4,40,45,18000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,7
405,405,405,4434,AAEY6JBe60ferJBKe/PAoFbg,뇌공학과,뇌공학전공,AAFXDlCEmJaJSYNPVqccDMZx,KOR,박사과정,2017,2R,19861107,2021,1R,4.28,4,45,50,264409334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,11
406,406,406,4438,AAEFi+Gl9O85GXgOWo57CMDB,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,CHN,박사과정,2019,1R,19920313,2021,1R,4.34,4,85,,18000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,8
407,407,407,4446,AAGbv3Z/InON20L6ivJVXobY,국어교육학과,국어교육전공,AAEb75zRT6jjpHxQyJ6UUtTQ,CHN,박사과정,2018,2R,19930426,2021,1R,4.33,4,96,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,9
408,408,408,4451,AAH7kkoiUzWrmfeEFnRV80jW,국어교육학과,국어교육전공,AAGX4MNfSWTqDhwlA6IMvG+X,CHN,박사과정,2018,1R,19890227,2021,1R,4.38,4,97,,4800000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,10
409,409,409,4453,AAELG53hos/9Dpx1M/z6MYfe,보건과학과,환경보건학전공,AAH6VQBZM1Bq1OyB+t5qOfTm,KOR,박사과정,2018,1R,19900918,2021,1R,4.38,4,47,49,163201162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,10
410,410,410,4454,AAHlHFAUs36IXlqWefM8kGn6,수학과,응용수학전공,AAGbMxWo/7M3dKBe/o3hXGCG,KOR,박사과정,2020,1R,19871228,2021,1R,4.25,4,45,45,64000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,6
411,411,411,4463,AAG5sbH4MeGjutBxm42BboaD,환경생태공학과,환경계획및조경학전공,AAH9ocf0LztlvrN8Hgkzk2R4,KOR,박사과정,2019,1R,19760809,2021,1R,4.25,4,46,46.67,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,8
412,412,412,4465,AAEyXWDietPupMs/mY9PgPnt,건축사회환경공학과,물과 환경전공,AAERHrdcBrOvIerqQuy+uKnG,KOR,박사과정,2019,1R,19880117,2021,1R,4,4,45,45,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,8
413,413,413,4468,AAH1UtNrPmIdFxNUF1ia8/rq,나노포토닉스공학과,나노포토닉스전공,AAE/vvg7RqvrU/xhKeyCSz8z,KOR,박사과정,2019,1R,19900103,2021,1R,3.83,4,39,59,18265000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,8
414,414,414,4477,AAGW33yKIzxSltAQhCUfntn6,국어국문학과,고전문학전공,AAEqhKHlY3Zx6kIkhNVGJhuT,KOR,박사과정,2018,1R,19901023,2021,1R,4.5,4,47,45,73634200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
415,415,415,4478,AAEI8UW3YlemfYxbwRbWu1kq,교육학과,성인계속교육학,AAFYU8vMla8nEdIofQ7Vx/+Z,KOR,박사과정,2018,1R,19850406,2021,1R,4.25,4,45.67,45.5,48086782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
416,416,416,4479,AAHPgQJDRpDLSNoSVEqe+BZy,국제경영학과,국제경영관리전공,AAEvaAuu69dchgq4dT2pKkKN,KOR,박사과정,2017,2R,19881030,2021,1R,3.96,5,34.91,60,1600000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,12
417,417,417,4485,AAHNvCBw630+2H0S9NjOhkz3,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,KOR,박사과정,2019,1R,19800725,2021,1R,4.42,4,43,43.5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,8
418,418,418,4489,AAFnax5/kvqxqFZ9b/s1bMrS,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,THA,박사과정,2017,2R,19830209,2021,1R,4.38,4,92,,6000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,11
419,419,419,4491,AAEObecPT0eSvXL6boSQwGCu,생명과학과,세포생물학,AAF000wEn2YCoUV7ODVeLlAE,KOR,박사과정,2017,1R,19880706,2021,1R,4.29,4,50,47,101700000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,12
420,420,420,4492,AAF9hidAac7V1Zqeu/yFtjPB,체육학과,체육학전공,AAEWAEQucVgifJta1Vm8NIrw,KOR,박사과정,2019,1R,19870529,2021,1R,4.38,4,48,45.66,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,8
421,421,421,4493,AAFDoc/jYAA4LU1EXu3+nNTY,문화유산학협동과정,,AAH6BEKhAclP7kQacoiLgWe2,KOR,박사과정,2018,1R,19911029,2021,1R,4.42,4,48,48,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
422,422,422,4494,AAGUc9xbLSLx8pT9YNJmuDoZ,물리학과,비선형동력학 및 생물물리학전공,AAHzkvOo/Qs7icJCcyFRJ62G,KOR,박사과정,2017,2R,19860712,2021,1R,4,4,40,59.9,130206562,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,11
423,423,423,4515,AAGJ+9SWK+qvqcEg1T2JUbEw,경영학과,마케팅전공,AAHmWDk9U68GxW3dqxwtroI/,KOR,박사과정,2018,1R,19890516,2021,1R,4.13,4,29.2,60,35760000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
424,424,424,4519,AAE0U71NQWSKq/Y90n1HIwfx,행정학과,행정학전공,AAHLdL9J9kLanLN07eyLjOqi,KOR,박사과정,2018,1R,19830914,2021,1R,3.54,4,45.83,47.6,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,10
425,425,425,4520,AAE8gT33n0QThgMoGa0KdLxO,보건학협동과정,역학및의료정보학전공,AAGZFLJq90l6zGle/ifOfMLQ,KOR,박사과정,2021,1R,19830928,2021,1R,4.25,4,47.67,47.67,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,4
426,426,426,4521,AAG7XbWNNuSqGl+tM6ziS5/9,경제학과,거시경제학전공,AAFFwgNcEVIOigjNbKtfDxIV,KOR,박사과정,2018,2R,19890506,2021,1R,4.17,5,63.5,10,84650000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,10
427,427,427,4527,AAHIh9L28+mnbMT8sS99Qb0D,지구환경과학과,지질환경학전공,AAF2Pi0ap1Zrie9Gt7/zl4AM,KOR,박사과정,2017,1R,19860510,2021,1R,4.22,4,66,16.3,121585848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,12
428,428,428,4528,AAHwhyuy23ZPeM5eipz2xSno,정치외교학과,국제정치전공,AAFlBqHICwrRu6hb2MHRs8tT,KOR,박사과정,2018,1R,19830504,2021,1R,4.33,4,42,46.5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,10
429,429,429,4536,AAEXBKrjP8LKEHG1iSLqrvJ0,국어국문학과,현대문학전공,AAESZ4t8GQ7lIXygR1yNoFhx,CHN,박사과정,2018,1R,19880617,2021,1R,4.5,5,96,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,11
430,430,430,4564,AAGh9j+oaR837YHG99Lbn8n8,국제경영학과,국제마케팅전공,AAH/B7JxEp3Qj2M1VJDWyfWT,KOR,박사과정,2018,1R,19860619,2021,1R,4.33,4,35.1,60,29600000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
431,431,431,4565,AAF0XApIfJJepMt8WEjwgjMi,보건학협동과정,역학및의료정보학전공,AAGZFLJq90l6zGle/ifOfMLQ,KOR,박사과정,2018,2R,19861018,2021,1R,4.46,4,43,44.33,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,9
432,432,432,4567,AAEidD5NGpEk8C4sDawKUPle,경영학과,마케팅전공,AAHmWDk9U68GxW3dqxwtroI/,KOR,박사과정,2018,1R,19860120,2021,1R,4.21,4,30.5,60,35760000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,10
433,433,433,4568,AAE7NY4wVk5YVracGuQ8XQxM,경영학과,LSOM전공,AAFLQv2MiKZSnl92EG1hwHu3,KOR,박사과정,2018,1R,19910808,2021,1R,3.92,4,28.9,60,27900000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,10
434,434,434,4570,AAEwH6ZYDYUprjPVaWw6OdWH,경영학과,재무론전공,AAGbLDvT5Ws5fHqwECj2mrAK,KOR,박사과정,2018,1R,19880721,2021,1R,3.75,4,31.4,60,25875000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,10
435,435,435,4573,AAHWKMrYTlvbMIDuFX6xEU6r,경제학과,의료경제학전공,AAGxD5QwzNmum4FvGAFYaOsL,CHN,박사과정,2018,1R,19900214,2021,1R,3.96,4,79.6,,28300000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,10
436,436,436,4605,AAGKQ2L28jstbYBJ4gYaG/aW,식물생명공학과,식물병리학 및 생리학,AAGaprkRatXBgvgqw9sc2PB2,KOR,박사과정,2017,1R,19900725,2021,1R,4.46,4,48,48,89350000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,12
437,437,437,4637,AAG4KkisCFAeWfYl4NrbPk0L,컴퓨터학과,소프트웨어전공,AAH5gMiY1u9G2ReEePHMhEjL,KOR,박사과정,2018,1R,19900122,2021,1R,4.34,4,49,49,124089400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,10
438,438,438,4640,AAFybHPbjqqnEbK34Is8B1/t,의학과,내과학전공,AAHHJc8JGK4AUSzsbRbwjGJq,KOR,박사과정,2019,1R,19820813,2021,1R,3.96,4,44,46,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,8
439,439,439,4641,AAGKKjvCokCfJLmbV7ZSdZoX,도시재생협동과정,,AAHL5MrGrfT6GTo3OxuZ0YvD,KOR,박사과정,2018,1R,19880113,2021,1R,4.5,4,27.84,56,66600000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
440,440,440,4647,AAF4AVa6W5yynDRpdnJgqZ+u,생명공학과,의약나노바이오시스템전공,AAGu6sAepK2H5xXyzu22Hr5B,KOR,박사과정,2017,2R,19871124,2021,1R,4.46,4,46.01,45,107690000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,11
441,441,441,4655,AAFVTeiXAPLggZcRoDWZuBYB,식품자원경제학과,응용경제학전공,AAHSSyUcxcmKfC8CBp9qPUYO,KOR,박사과정,2020,1R,19820912,2021,1R,4.04,4,45,44.67,27570709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,6
442,442,442,4657,AAEms8SHxLWq+EazJcs//sOL,의학과,정신건강의학전공,AAFGrP9X6ILC1cQqWN0IzOnL,KOR,박사과정,2017,2R,19820714,2021,1R,3.83,4,44,44.67,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,11
443,443,443,4664,AAHW4TeBQfU/KWxeImDVjexd,영어교육학과,영어교육학전공,AAF5As9uuNVqCXHp4R2bpnca,KOR,박사과정,2019,1R,19850101,2021,1R,4.33,4,42,45.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,8
